QueryId,DocumentId
212,clueweb12-1200tw-41-08519
212,clueweb12-1201tw-03-06187
212,clueweb12-1207wb-42-03759
212,clueweb12-1800tw-42-15858
212,clueweb12-0400tw-30-10979
212,clueweb12-1910wb-24-13436
212,clueweb12-1700tw-60-18263
212,clueweb12-0001wb-41-31533
212,clueweb12-1200tw-88-05615
212,clueweb12-1700wb-51-17266
212,clueweb12-1100tw-22-12694
212,clueweb12-1509wb-59-13668
212,clueweb12-1611wb-25-08925
212,clueweb12-1100tw-98-02236
212,clueweb12-1201wb-02-30797
212,clueweb12-1100tw-19-16307
213,clueweb12-1809wb-56-16741
213,clueweb12-0816wb-90-19954
213,clueweb12-0307wb-13-30442
213,clueweb12-1809wb-40-31269
213,clueweb12-0817wb-26-11662
213,clueweb12-0206wb-13-28003
213,clueweb12-0205wb-87-00181
213,clueweb12-1809wb-01-33359
213,clueweb12-1800wb-83-20177
213,clueweb12-0812wb-60-28452
213,clueweb12-1809wb-08-19105
213,clueweb12-1808wb-58-12113
213,clueweb12-1808wb-93-09967
213,clueweb12-0107wb-76-22293
213,clueweb12-1808wb-96-08533
213,clueweb12-0816wb-82-11332
213,clueweb12-1808wb-96-08548
213,clueweb12-1809wb-32-28307
213,clueweb12-0206wb-18-15423
213,clueweb12-1700wb-05-29861
214,clueweb12-0011wb-62-03765
214,clueweb12-0002wb-22-08917
214,clueweb12-0502wb-84-29629
214,clueweb12-0203wb-64-25030
214,clueweb12-0300wb-78-31872
214,clueweb12-1000tw-95-21878
214,clueweb12-0914wb-39-22946
214,clueweb12-0002wb-22-08931
214,clueweb12-1808wb-65-09012
214,clueweb12-0501wb-95-00428
214,clueweb12-0009wb-75-24088
214,clueweb12-0812wb-25-18947
214,clueweb12-0011wb-45-01444
214,clueweb12-0408wb-26-31829
214,clueweb12-0703wb-92-16007
214,clueweb12-1002wb-11-05203
214,clueweb12-0105wb-80-30821
214,clueweb12-1312wb-67-20776
214,clueweb12-0001wb-54-32792
214,clueweb12-0701wb-76-01669
215,clueweb12-0004wb-72-22379
215,clueweb12-0011wb-90-24227
215,clueweb12-0204wb-72-05977
215,clueweb12-0104wb-54-09612
215,clueweb12-0312wb-05-31229
215,clueweb12-0307wb-36-18504
215,clueweb12-0309wb-82-16780
215,clueweb12-1020wb-57-33475
215,clueweb12-0716wb-60-19246
215,clueweb12-0003wb-55-17788
215,clueweb12-0206wb-28-00419
215,clueweb12-0206wb-96-24867
215,clueweb12-0501wb-17-28850
215,clueweb12-0307wb-02-02937
215,clueweb12-0400wb-73-10288
215,clueweb12-0511wb-59-24448
215,clueweb12-0110wb-58-06792
215,clueweb12-0914wb-21-00776
215,clueweb12-0013wb-33-25873
215,clueweb12-0204wb-64-08417
216,clueweb12-1803wb-14-26022
216,clueweb12-1704wb-36-10607
216,clueweb12-1708wb-82-10922
216,clueweb12-1701wb-88-05517
216,clueweb12-0606wb-26-35035
216,clueweb12-0205wb-36-18009
216,clueweb12-0603wb-36-10616
216,clueweb12-1710wb-74-21740
216,clueweb12-1701wb-83-18573
216,clueweb12-1301wb-90-24718
216,clueweb12-0308wb-26-15287
216,clueweb12-0003wb-24-16570
216,clueweb12-1705wb-45-10101
216,clueweb12-1704wb-44-15338
216,clueweb12-1705wb-60-08128
216,clueweb12-1707wb-16-20634
216,clueweb12-1710wb-59-00784
216,clueweb12-0000tw-29-25177
216,clueweb12-0205wb-22-08559
216,clueweb12-1706wb-26-26549
217,clueweb12-1700tw-16-18413
217,clueweb12-0809wb-65-09575
217,clueweb12-1516wb-63-18687
217,clueweb12-0400wb-60-14259
217,clueweb12-1804wb-20-01630
217,clueweb12-1511wb-27-27538
217,clueweb12-0700wb-00-08460
217,clueweb12-0003wb-92-04465
217,clueweb12-1712wb-05-13845
217,clueweb12-1800tw-22-17647
217,clueweb12-1012wb-70-20039
217,clueweb12-1507wb-78-17942
217,clueweb12-1012wb-67-07578
217,clueweb12-1012wb-77-17417
217,clueweb12-1415wb-32-16351
217,clueweb12-0004wb-80-22146
217,clueweb12-1503wb-80-14005
217,clueweb12-0308wb-74-30880
217,clueweb12-1416wb-03-01460
217,clueweb12-1700tw-25-07072
218,clueweb12-0100tw-17-07344
218,clueweb12-1100tw-32-18736
218,clueweb12-0703wb-80-09684
218,clueweb12-1100tw-12-12137
218,clueweb12-0400tw-74-21560
218,clueweb12-1118wb-68-08523
218,clueweb12-1310wb-93-11466
218,clueweb12-0300tw-33-01415
218,clueweb12-1411wb-62-22424
218,clueweb12-1201tw-20-14863
218,clueweb12-1911wb-28-13954
218,clueweb12-0300tw-36-07565
218,clueweb12-1800tw-03-07138
218,clueweb12-0510wb-05-13343
218,clueweb12-1200tw-99-01280
218,clueweb12-1600tw-21-17249
218,clueweb12-1713wb-28-28757
218,clueweb12-1800tw-02-06449
218,clueweb12-0707wb-41-00921
218,clueweb12-1400tw-54-08679
219,clueweb12-0003wb-09-34133
219,clueweb12-0402wb-05-03731
219,clueweb12-1101wb-93-07381
219,clueweb12-0310wb-34-23469
219,clueweb12-0111wb-24-31944
219,clueweb12-1102wb-39-11805
219,clueweb12-1105wb-32-00070
219,clueweb12-1904wb-94-13134
219,clueweb12-1101wb-85-20232
219,clueweb12-0701wb-50-05905
219,clueweb12-1208wb-00-38158
219,clueweb12-0405wb-23-05032
219,clueweb12-0210wb-61-04552
219,clueweb12-1806wb-70-12655
219,clueweb12-0600wb-72-32276
219,clueweb12-0405wb-31-04243
219,clueweb12-1102wb-79-26705
219,clueweb12-0210wb-80-31225
219,clueweb12-0405wb-44-24419
219,clueweb12-0404wb-43-23399
220,clueweb12-1102wb-79-30709
220,clueweb12-0305wb-14-23288
220,clueweb12-1113wb-79-24330
220,clueweb12-1113wb-70-32281
220,clueweb12-1413wb-22-08415
220,clueweb12-0305wb-31-01989
220,clueweb12-0600wb-24-35015
220,clueweb12-0600wb-36-16614
220,clueweb12-0600wb-16-30693
220,clueweb12-0600wb-05-24771
220,clueweb12-0600wb-12-00762
220,clueweb12-0601wb-60-18157
220,clueweb12-0601wb-78-00604
220,clueweb12-0601wb-05-09093
220,clueweb12-0601wb-21-28537
220,clueweb12-0601wb-24-33085
220,clueweb12-0601wb-11-06294
220,clueweb12-0601wb-32-16480
220,clueweb12-0602wb-18-07245
220,clueweb12-0601wb-88-30523
221,clueweb12-0101wb-14-06112
221,clueweb12-0012wb-65-04019
221,clueweb12-0101wb-56-05489
221,clueweb12-0101wb-56-05503
221,clueweb12-0101wb-34-11071
221,clueweb12-0101wb-25-05853
221,clueweb12-0102wb-31-05031
221,clueweb12-0101wb-43-14511
221,clueweb12-0101wb-65-12049
221,clueweb12-0012wb-23-03355
221,clueweb12-0403wb-33-06684
221,clueweb12-0100wb-63-04133
221,clueweb12-0013wb-58-07323
221,clueweb12-0013wb-81-03963
221,clueweb12-0101wb-82-10161
221,clueweb12-1111wb-96-03392
221,clueweb12-0311wb-46-23601
221,clueweb12-0013wb-14-10731
221,clueweb12-0311wb-25-07522
221,clueweb12-0103wb-36-29626
222,clueweb12-1513wb-98-01944
222,clueweb12-0900tw-26-04463
222,clueweb12-1900wb-22-18607
222,clueweb12-1804wb-26-23650
222,clueweb12-1514wb-91-11882
222,clueweb12-1514wb-78-07217
222,clueweb12-1515wb-08-17262
222,clueweb12-1803wb-73-18450
222,clueweb12-0504wb-60-32576
222,clueweb12-0902wb-86-04876
222,clueweb12-0711wb-77-21953
222,clueweb12-0900tw-35-21596
222,clueweb12-1805wb-17-33068
222,clueweb12-1600wb-93-15608
222,clueweb12-1101wb-46-10016
222,clueweb12-0900tw-93-07742
222,clueweb12-0004wb-38-32310
222,clueweb12-0204wb-97-24491
222,clueweb12-0800tw-27-19479
222,clueweb12-1010wb-45-10892
223,clueweb12-0008wb-76-24974
223,clueweb12-0610wb-08-14262
223,clueweb12-1706wb-75-20623
223,clueweb12-1912wb-55-28701
223,clueweb12-0001wb-20-33909
223,clueweb12-0106wb-03-06403
223,clueweb12-0301wb-93-06650
223,clueweb12-0106wb-22-24714
223,clueweb12-0404wb-73-31363
223,clueweb12-1406wb-44-20439
223,clueweb12-1106wb-13-11604
223,clueweb12-0012wb-44-25109
223,clueweb12-0401wb-71-15080
223,clueweb12-1002wb-26-19262
223,clueweb12-0815wb-48-01950
223,clueweb12-0111wb-27-13116
223,clueweb12-0408wb-28-21447
223,clueweb12-1408wb-81-10064
223,clueweb12-0002wb-68-12029
223,clueweb12-0400tw-43-12327
224,clueweb12-1504wb-87-23052
224,clueweb12-0700wb-16-35020
224,clueweb12-0006wb-87-18782
224,clueweb12-0800tw-47-10441
224,clueweb12-0914wb-17-16719
224,clueweb12-1714wb-83-10729
224,clueweb12-0916wb-12-00556
224,clueweb12-0300wb-11-17868
224,clueweb12-1900tw-50-09350
224,clueweb12-1800tw-01-17700
224,clueweb12-0700wb-55-34142
224,clueweb12-1200tw-63-15646
224,clueweb12-1906wb-99-14595
224,clueweb12-0810wb-04-22440
224,clueweb12-1300tw-66-20944
224,clueweb12-0000wb-26-22900
224,clueweb12-0716wb-96-10157
224,clueweb12-1505wb-78-16718
224,clueweb12-0000wb-57-07220
224,clueweb12-1200tw-15-17741
225,clueweb12-1901wb-47-03420
225,clueweb12-1901wb-28-22716
225,clueweb12-1805wb-73-12175
225,clueweb12-0000tw-29-06203
225,clueweb12-0000wb-68-20835
225,clueweb12-1018wb-84-15193
225,clueweb12-1000tw-27-19340
225,clueweb12-0000tw-27-13452
225,clueweb12-0407wb-70-24135
225,clueweb12-1603wb-45-18417
225,clueweb12-1103wb-48-10281
225,clueweb12-0407wb-40-31838
225,clueweb12-0301wb-80-01637
225,clueweb12-1603wb-31-08486
225,clueweb12-0110wb-00-26804
225,clueweb12-0500wb-80-05208
225,clueweb12-0800tw-39-20056
225,clueweb12-1307wb-27-23884
225,clueweb12-1809wb-95-00660
225,clueweb12-1912wb-20-12092
226,clueweb12-0706wb-01-20624
226,clueweb12-0304wb-36-22527
226,clueweb12-0305wb-40-08699
226,clueweb12-1807wb-85-04280
226,clueweb12-0604wb-17-12639
226,clueweb12-0001wb-37-20770
226,clueweb12-0010wb-56-07521
226,clueweb12-0800wb-44-09294
226,clueweb12-0011wb-73-24947
226,clueweb12-1212wb-49-24387
226,clueweb12-0208wb-69-06226
226,clueweb12-0800wb-31-12885
226,clueweb12-0400wb-48-04573
226,clueweb12-0305wb-54-01988
226,clueweb12-0705wb-50-26185
226,clueweb12-1107wb-59-24329
226,clueweb12-1705wb-87-16172
226,clueweb12-0604wb-30-15910
226,clueweb12-0602wb-69-24271
226,clueweb12-0901wb-99-16609
227,clueweb12-0914wb-14-13746
227,clueweb12-0400wb-45-19923
227,clueweb12-0601wb-40-07774
227,clueweb12-1316wb-18-16955
227,clueweb12-1316wb-33-16545
227,clueweb12-0011wb-06-13384
227,clueweb12-0004wb-70-22994
227,clueweb12-0004wb-86-23091
227,clueweb12-0409wb-70-14679
227,clueweb12-0503wb-78-10706
227,clueweb12-0409wb-89-19058
227,clueweb12-1700wb-55-07716
227,clueweb12-1100tw-95-02319
227,clueweb12-0601wb-35-02608
227,clueweb12-1516wb-22-20126
227,clueweb12-1102wb-74-01532
227,clueweb12-0500wb-68-12439
227,clueweb12-1507wb-88-26402
227,clueweb12-0706wb-41-28948
227,clueweb12-0208wb-10-16093
228,clueweb12-0013wb-51-09640
228,clueweb12-0406wb-03-17715
228,clueweb12-0811wb-35-15845
228,clueweb12-1716wb-13-29033
228,clueweb12-1716wb-60-23030
228,clueweb12-0401wb-70-27823
228,clueweb12-0100wb-22-00265
228,clueweb12-0013wb-22-19636
228,clueweb12-0100wb-22-00279
228,clueweb12-0010wb-11-19667
228,clueweb12-0100wb-31-23980
228,clueweb12-0406wb-72-32248
228,clueweb12-0013wb-33-27091
228,clueweb12-0013wb-45-03911
228,clueweb12-0010wb-45-28371
228,clueweb12-0400wb-49-24877
228,clueweb12-0600tw-21-01000
228,clueweb12-0406wb-33-28759
228,clueweb12-0012wb-38-22082
228,clueweb12-0400wb-80-25314
229,clueweb12-0008wb-61-17801
229,clueweb12-0004wb-36-27180
229,clueweb12-1503wb-86-27636
229,clueweb12-1503wb-84-01754
229,clueweb12-1503wb-89-18308
229,clueweb12-1504wb-17-22485
229,clueweb12-1504wb-28-08365
229,clueweb12-1503wb-64-15413
229,clueweb12-1504wb-25-10679
229,clueweb12-1504wb-22-14690
229,clueweb12-1115wb-85-04096
229,clueweb12-0612wb-34-09155
229,clueweb12-0608wb-12-03792
229,clueweb12-1707wb-87-03458
229,clueweb12-0211wb-10-06275
229,clueweb12-0406wb-33-24478
229,clueweb12-1014wb-45-07399
229,clueweb12-0611wb-56-03268
229,clueweb12-0301wb-50-29249
229,clueweb12-0007wb-86-23658
230,clueweb12-1415wb-74-08061
230,clueweb12-0706wb-40-31889
230,clueweb12-1106wb-70-08637
230,clueweb12-0012wb-09-10269
230,clueweb12-1909wb-38-08255
230,clueweb12-0204wb-66-00420
230,clueweb12-1415wb-64-10843
230,clueweb12-0301tw-10-13712
230,clueweb12-1416wb-03-16974
230,clueweb12-1200tw-61-06265
230,clueweb12-1512wb-43-19047
230,clueweb12-0000tw-29-15828
230,clueweb12-1500tw-87-00084
230,clueweb12-1106wb-62-04647
230,clueweb12-0000wb-53-08498
230,clueweb12-1501wb-90-24748
230,clueweb12-0002wb-41-31870
230,clueweb12-0301tw-20-13994
230,clueweb12-0407wb-05-03480
230,clueweb12-1503wb-12-11339
231,clueweb12-1603wb-00-09641
231,clueweb12-0108wb-52-04663
231,clueweb12-1002wb-99-02873
231,clueweb12-0919wb-54-02240
231,clueweb12-1216wb-08-06890
231,clueweb12-1604wb-49-16476
231,clueweb12-1516wb-08-08814
231,clueweb12-1904wb-62-05093
231,clueweb12-0807wb-03-19968
231,clueweb12-0007wb-51-17998
231,clueweb12-1610wb-39-28688
231,clueweb12-1604wb-64-10820
231,clueweb12-1316wb-06-14973
231,clueweb12-0909wb-60-03097
231,clueweb12-1704wb-46-25975
231,clueweb12-1105wb-06-08209
231,clueweb12-0010wb-93-02099
231,clueweb12-1800wb-86-20615
231,clueweb12-0815wb-71-19997
231,clueweb12-0100tw-53-14905
232,clueweb12-0715wb-81-29281
232,clueweb12-1408wb-54-03151
232,clueweb12-1211wb-93-02643
232,clueweb12-0403wb-41-13323
232,clueweb12-1315wb-78-21780
232,clueweb12-1302wb-57-00086
232,clueweb12-1514wb-74-29669
232,clueweb12-1000tw-86-00385
232,clueweb12-0307wb-19-27562
232,clueweb12-1609wb-87-21542
232,clueweb12-0816wb-84-09746
232,clueweb12-1109wb-90-15793
232,clueweb12-0915wb-29-20876
232,clueweb12-0914wb-47-00933
232,clueweb12-1706wb-81-27871
232,clueweb12-1910wb-28-07857
232,clueweb12-0500tw-08-21793
232,clueweb12-1610wb-28-19511
232,clueweb12-0914wb-90-22912
232,clueweb12-1400wb-64-01160
233,clueweb12-0013wb-27-14601
233,clueweb12-0201wb-10-04710
233,clueweb12-0110wb-92-17926
233,clueweb12-0012wb-93-02071
233,clueweb12-0201wb-62-30733
233,clueweb12-0200wb-47-15018
233,clueweb12-0200wb-93-04919
233,clueweb12-0200wb-90-06994
233,clueweb12-0108wb-15-09359
233,clueweb12-0200wb-27-17758
233,clueweb12-0201wb-42-09550
233,clueweb12-0200wb-39-13697
233,clueweb12-0201wb-35-28205
233,clueweb12-0111wb-68-07243
233,clueweb12-0200wb-63-24457
233,clueweb12-0201wb-49-04477
233,clueweb12-0112wb-59-04785
233,clueweb12-0110wb-24-28072
233,clueweb12-0109wb-76-16678
233,clueweb12-0111wb-76-07387
234,clueweb12-1602wb-81-10215
234,clueweb12-1509wb-96-08092
234,clueweb12-0108wb-12-13901
234,clueweb12-1905wb-09-36579
234,clueweb12-0500wb-31-00800
234,clueweb12-0800tw-58-07627
234,clueweb12-0512wb-47-10092
234,clueweb12-0512wb-13-14994
234,clueweb12-0108wb-10-01432
234,clueweb12-1206wb-94-10198
234,clueweb12-1020wb-21-03071
234,clueweb12-1904wb-61-07410
234,clueweb12-0700tw-35-03441
234,clueweb12-0400tw-76-03343
234,clueweb12-0811wb-67-17471
234,clueweb12-1505wb-68-30103
234,clueweb12-1505wb-75-02339
234,clueweb12-1505wb-37-11329
234,clueweb12-1416wb-78-08457
234,clueweb12-0603wb-26-22241
235,clueweb12-1815wb-38-01274
235,clueweb12-1800tw-55-17227
235,clueweb12-0300wb-71-26323
235,clueweb12-1200wb-35-23575
235,clueweb12-1109wb-87-00283
235,clueweb12-0106wb-53-02566
235,clueweb12-1714wb-57-09989
235,clueweb12-1100wb-75-05092
235,clueweb12-1614wb-52-12137
235,clueweb12-1614wb-83-25804
235,clueweb12-1506wb-79-00761
235,clueweb12-0813wb-07-11461
235,clueweb12-0703wb-17-07403
235,clueweb12-0410wb-18-25186
235,clueweb12-0300tw-11-24775
235,clueweb12-1405wb-66-25692
235,clueweb12-1204wb-62-04512
235,clueweb12-0000wb-70-29833
235,clueweb12-0301wb-91-22790
235,clueweb12-0005wb-00-14750
236,clueweb12-0202wb-83-22254
236,clueweb12-1409wb-00-13961
236,clueweb12-0300wb-25-17403
236,clueweb12-0208wb-74-15012
236,clueweb12-0901wb-18-20328
236,clueweb12-1610wb-78-23597
236,clueweb12-0012wb-76-24003
236,clueweb12-0003wb-78-08977
236,clueweb12-1603wb-44-24324
236,clueweb12-0914wb-68-01319
236,clueweb12-1612wb-90-29193
236,clueweb12-0008wb-27-14903
236,clueweb12-1002wb-65-12665
236,clueweb12-1416wb-31-00252
236,clueweb12-0510wb-79-19950
236,clueweb12-0403wb-58-12394
236,clueweb12-0305wb-54-26109
236,clueweb12-0701wb-20-28989
236,clueweb12-1716wb-44-10238
236,clueweb12-0913wb-18-20630
237,clueweb12-0012wb-45-00461
237,clueweb12-0107wb-54-03111
237,clueweb12-1610wb-70-11119
237,clueweb12-1611wb-87-03077
237,clueweb12-0801wb-72-07235
237,clueweb12-0705wb-43-11198
237,clueweb12-0210wb-74-19621
237,clueweb12-1304wb-60-21875
237,clueweb12-0104wb-23-14591
237,clueweb12-0512wb-47-03372
237,clueweb12-0205wb-33-29885
237,clueweb12-0106wb-51-07832
237,clueweb12-1903wb-21-06988
237,clueweb12-0702wb-69-18564
237,clueweb12-0411wb-41-00555
237,clueweb12-1911wb-90-27829
237,clueweb12-1904wb-50-02430
237,clueweb12-1305wb-33-06421
237,clueweb12-1912wb-79-19060
237,clueweb12-0102wb-49-12819
238,clueweb12-1203wb-01-09353
238,clueweb12-0311wb-55-34385
238,clueweb12-1010wb-87-07903
238,clueweb12-0007wb-12-03065
238,clueweb12-1813wb-48-04446
238,clueweb12-1910wb-40-23885
238,clueweb12-0106wb-00-21976
238,clueweb12-0813wb-91-06393
238,clueweb12-0310wb-40-10755
238,clueweb12-1410wb-02-18791
238,clueweb12-1310wb-39-14202
238,clueweb12-0311wb-68-33762
238,clueweb12-1806wb-32-25776
238,clueweb12-0004wb-36-07368
238,clueweb12-1204wb-46-09343
238,clueweb12-0815wb-54-10254
238,clueweb12-0013wb-85-11626
238,clueweb12-0108wb-46-20733
238,clueweb12-0003wb-39-07156
238,clueweb12-0002wb-93-22264
239,clueweb12-0402wb-93-26668
239,clueweb12-0102wb-64-07634
239,clueweb12-0106wb-40-19524
239,clueweb12-0606wb-46-12388
239,clueweb12-1602wb-61-25574
239,clueweb12-1411wb-61-08072
239,clueweb12-0006wb-43-15453
239,clueweb12-1502wb-61-19822
239,clueweb12-0903wb-22-05022
239,clueweb12-1310wb-49-08734
239,clueweb12-0108wb-13-33338
239,clueweb12-1906wb-52-29078
239,clueweb12-0202wb-76-09988
239,clueweb12-1507wb-94-29995
239,clueweb12-0205wb-06-13121
239,clueweb12-1500tw-25-11446
