QueryId,DocumentId
201,clueweb12-1300tw-86-03721
201,clueweb12-1008wb-08-28090
201,clueweb12-1715wb-31-15882
201,clueweb12-0002wb-67-12537
201,clueweb12-1100wb-65-08330
201,clueweb12-0010wb-36-21977
201,clueweb12-1103wb-47-05876
201,clueweb12-0700tw-09-20116
201,clueweb12-1500tw-89-03170
201,clueweb12-0600tw-05-05455
201,clueweb12-1908wb-15-21871
201,clueweb12-1803wb-33-10482
201,clueweb12-0410wb-58-05215
201,clueweb12-0907wb-18-10199
201,clueweb12-0206wb-30-18565
201,clueweb12-0401tw-11-14737
201,clueweb12-1205wb-67-16232
201,clueweb12-1911wb-43-14662
201,clueweb12-1311wb-95-01609
201,clueweb12-1009wb-84-04934
201,clueweb12-1211wb-39-25876
201,clueweb12-1810wb-51-06486
201,clueweb12-1215wb-70-09346
201,clueweb12-1900tw-56-00364
201,clueweb12-0401tw-08-02152
201,clueweb12-1803wb-33-10489
201,clueweb12-1000wb-85-20003
201,clueweb12-0400tw-96-02395
201,clueweb12-1902wb-83-05926
201,clueweb12-0700tw-28-21756
201,clueweb12-0713wb-62-15328
201,clueweb12-0405wb-58-06231
201,clueweb12-0809wb-58-06106
201,clueweb12-0903wb-62-32199
201,clueweb12-1005wb-94-22903
201,clueweb12-1801wb-32-16432
201,clueweb12-0800tw-47-15148
201,clueweb12-0908wb-41-22178
201,clueweb12-1611wb-99-03925
201,clueweb12-1102wb-46-04097
201,clueweb12-1910wb-75-10483
201,clueweb12-1609wb-90-07595
201,clueweb12-0900tw-89-00303
201,clueweb12-0714wb-00-13547
201,clueweb12-1714wb-55-03091
201,clueweb12-0401tw-02-17187
201,clueweb12-0002wb-81-10226
201,clueweb12-1100tw-15-08924
201,clueweb12-0600tw-16-08421
201,clueweb12-1801wb-66-18220
201,clueweb12-1002wb-72-01552
201,clueweb12-0002wb-71-09795
201,clueweb12-1117wb-80-18548
201,clueweb12-0917wb-40-04837
201,clueweb12-0500tw-22-09583
201,clueweb12-1008wb-60-16140
201,clueweb12-1111wb-00-02841
201,clueweb12-0700tw-40-12735
201,clueweb12-0910wb-47-12105
201,clueweb12-0906wb-09-33753
201,clueweb12-1108wb-64-22703
201,clueweb12-1211wb-13-04536
201,clueweb12-1806wb-39-29403
201,clueweb12-0510wb-89-03620
201,clueweb12-0717wb-30-23536
201,clueweb12-0401tw-05-03556
201,clueweb12-1712wb-52-25704
201,clueweb12-1005wb-42-13094
201,clueweb12-1813wb-12-20224
201,clueweb12-1511wb-22-11554
201,clueweb12-1810wb-91-21112
201,clueweb12-0700tw-74-19724
201,clueweb12-0818wb-66-14303
201,clueweb12-0800tw-22-02477
201,clueweb12-1514wb-67-17707
201,clueweb12-0700tw-34-04868
201,clueweb12-1705wb-60-11099
201,clueweb12-1101tw-09-12684
201,clueweb12-1205wb-35-08540
201,clueweb12-1900wb-22-20932
201,clueweb12-1002wb-71-17695
201,clueweb12-0307wb-65-08801
201,clueweb12-0816wb-00-21161
201,clueweb12-1600tw-03-10367
201,clueweb12-0705wb-48-27867
201,clueweb12-1009wb-06-16954
201,clueweb12-0707wb-37-00826
201,clueweb12-1006wb-53-19150
201,clueweb12-0915wb-93-18991
201,clueweb12-0500tw-32-22582
201,clueweb12-0300tw-82-16077
201,clueweb12-1716wb-66-00027
201,clueweb12-0003wb-07-20981
201,clueweb12-0400tw-96-08766
201,clueweb12-1701wb-31-05292
201,clueweb12-0400tw-72-02058
201,clueweb12-0907wb-75-03584
201,clueweb12-1800tw-45-19214
201,clueweb12-0500tw-02-03020
201,clueweb12-1600tw-26-19124
201,clueweb12-1003wb-81-14939
201,clueweb12-1900tw-37-05881
201,clueweb12-1600tw-26-19125
201,clueweb12-0810wb-44-35051
201,clueweb12-1500tw-96-22025
201,clueweb12-1505wb-16-14768
201,clueweb12-1313wb-42-15516
201,clueweb12-0100tw-31-09278
201,clueweb12-1003wb-81-21031
201,clueweb12-0311wb-58-22499
201,clueweb12-1415wb-41-28717
201,clueweb12-1202wb-80-19844
201,clueweb12-0002wb-67-12538
201,clueweb12-0900tw-01-14520
201,clueweb12-0700tw-09-04133
201,clueweb12-1900tw-06-00492
201,clueweb12-1500tw-56-14207
201,clueweb12-0913wb-13-16190
201,clueweb12-1700tw-01-19182
201,clueweb12-1300tw-65-21956
201,clueweb12-0100tw-31-09279
201,clueweb12-0600tw-17-02419
201,clueweb12-1500tw-94-10671
201,clueweb12-1205wb-78-13462
201,clueweb12-0011wb-86-08989
201,clueweb12-0909wb-37-09283
201,clueweb12-1200wb-89-15412
201,clueweb12-0712wb-13-29041
201,clueweb12-1305wb-52-05126
201,clueweb12-1000wb-34-25565
201,clueweb12-0105wb-56-23424
201,clueweb12-0915wb-81-17542
201,clueweb12-1000tw-35-07971
201,clueweb12-1205wb-78-13461
201,clueweb12-0500tw-36-06776
201,clueweb12-0908wb-98-10600
201,clueweb12-1801wb-81-00226
201,clueweb12-1103wb-90-06984
201,clueweb12-0600tw-25-09397
201,clueweb12-0107wb-06-17447
201,clueweb12-0106wb-38-14026
201,clueweb12-0002wb-71-09797
201,clueweb12-1205wb-78-13459
201,clueweb12-1020wb-30-13016
201,clueweb12-0600tw-27-03059
201,clueweb12-1610wb-41-08797
201,clueweb12-1900tw-61-06687
201,clueweb12-0700tw-54-12309
201,clueweb12-1205wb-78-13460
201,clueweb12-0401tw-13-11198
201,clueweb12-0900tw-16-01646
201,clueweb12-0400tw-92-16160
201,clueweb12-0002wb-71-09796
201,clueweb12-1205wb-67-16231
201,clueweb12-0307wb-65-08800
201,clueweb12-0900tw-34-09743
201,clueweb12-1700tw-67-07399
201,clueweb12-0917wb-42-14097
201,clueweb12-1003wb-70-18352
201,clueweb12-0411wb-36-22302
201,clueweb12-1200tw-48-09026
201,clueweb12-1309wb-32-16427
201,clueweb12-1603wb-16-07405
201,clueweb12-0500tw-20-02040
201,clueweb12-1100tw-28-17977
201,clueweb12-0807wb-35-05662
201,clueweb12-0600tw-17-08718
201,clueweb12-0307wb-47-02869
201,clueweb12-1003wb-70-18353
201,clueweb12-1705wb-30-21260
201,clueweb12-1000tw-34-21370
201,clueweb12-1209wb-13-15239
201,clueweb12-0700tw-01-22080
201,clueweb12-0700tw-69-17591
201,clueweb12-1908wb-52-19230
201,clueweb12-0811wb-38-26400
201,clueweb12-1700tw-20-21523
201,clueweb12-0914wb-91-06708
201,clueweb12-1200tw-74-09560
201,clueweb12-1200wb-96-00008
201,clueweb12-0716wb-82-17947
201,clueweb12-0716wb-29-07845
201,clueweb12-0500tw-02-03421
201,clueweb12-0918wb-02-11602
201,clueweb12-0401tw-00-13253
201,clueweb12-1217wb-99-13363
201,clueweb12-1300tw-70-22308
201,clueweb12-0401wb-95-05932
201,clueweb12-0917wb-38-11604
201,clueweb12-0401tw-07-01683
201,clueweb12-0911wb-08-26001
201,clueweb12-1000tw-02-18183
201,clueweb12-0307wb-65-08802
201,clueweb12-1500tw-61-09909
201,clueweb12-0400tw-99-10122
201,clueweb12-0605wb-65-13518
201,clueweb12-0806wb-44-08049
201,clueweb12-0917wb-96-29857
201,clueweb12-0209wb-62-29857
201,clueweb12-0603wb-59-05160
201,clueweb12-0800tw-25-08302
201,clueweb12-0500tw-41-11775
201,clueweb12-1913wb-50-23482
201,clueweb12-0604wb-15-07995
201,clueweb12-1003wb-22-01697
201,clueweb12-0915wb-93-12188
201,clueweb12-1700tw-61-18730
201,clueweb12-0500tw-05-25109
201,clueweb12-0800tw-23-19627
201,clueweb12-1112wb-78-11872
201,clueweb12-0400tw-90-10612
201,clueweb12-0005wb-86-10798
201,clueweb12-1005wb-42-13111
201,clueweb12-1808wb-93-25408
201,clueweb12-0000tw-48-12927
201,clueweb12-1108wb-64-22696
201,clueweb12-0800tw-25-03634
201,clueweb12-1813wb-78-23713
201,clueweb12-1000tw-62-03670
201,clueweb12-1505wb-81-04669
201,clueweb12-1700wb-97-03451
201,clueweb12-0807wb-93-08686
201,clueweb12-0800tw-22-14399
201,clueweb12-0401tw-11-13679
201,clueweb12-0400tw-99-10649
201,clueweb12-0917wb-66-01170
201,clueweb12-0917wb-66-01172
201,clueweb12-1016wb-15-11601
201,clueweb12-1100tw-92-19248
201,clueweb12-1800tw-06-22124
201,clueweb12-0711wb-62-24988
201,clueweb12-1506wb-03-23214
201,clueweb12-1600tw-03-06554
201,clueweb12-1115wb-70-06888
201,clueweb12-1000tw-25-02692
201,clueweb12-0307wb-65-08808
201,clueweb12-0800tw-25-04068
201,clueweb12-0100tw-30-15473
201,clueweb12-1500wb-13-13054
201,clueweb12-0209wb-62-29858
201,clueweb12-0500tw-15-21740
201,clueweb12-0800tw-19-16222
201,clueweb12-0700tw-29-15879
201,clueweb12-0800tw-25-21663
201,clueweb12-0103wb-53-09908
201,clueweb12-1616wb-89-01603
201,clueweb12-1903wb-61-05641
201,clueweb12-1600tw-38-16052
201,clueweb12-0917wb-66-01171
201,clueweb12-1910wb-52-25461
201,clueweb12-0005wb-07-00867
201,clueweb12-1600tw-01-20482
201,clueweb12-1802wb-71-24792
201,clueweb12-0912wb-80-30108
201,clueweb12-0600wb-81-15602
201,clueweb12-1811wb-48-00873
201,clueweb12-1811wb-56-16219
201,clueweb12-1701wb-28-06606
201,clueweb12-0209wb-71-04649
201,clueweb12-1700tw-18-11460
201,clueweb12-0904wb-80-25046
201,clueweb12-0508wb-86-32606
201,clueweb12-1811wb-83-20719
201,clueweb12-1310wb-31-15088
201,clueweb12-0401wb-95-05931
201,clueweb12-0700tw-38-05298
201,clueweb12-0900tw-42-09094
201,clueweb12-0304wb-80-16263
201,clueweb12-0300tw-04-15687
201,clueweb12-1313wb-74-24231
201,clueweb12-0307wb-47-02870
201,clueweb12-0300tw-67-08150
201,clueweb12-0106wb-99-08828
201,clueweb12-1715wb-97-11389
201,clueweb12-0908wb-12-14514
201,clueweb12-0102wb-97-07726
201,clueweb12-1511wb-59-13895
201,clueweb12-0401tw-02-21958
201,clueweb12-1705wb-30-21259
201,clueweb12-1100tw-92-19247
201,clueweb12-1500tw-43-04524
201,clueweb12-1505wb-10-16652
201,clueweb12-1407wb-23-30671
201,clueweb12-1210wb-72-16888
201,clueweb12-1003wb-72-29224
201,clueweb12-1500tw-95-11460
201,clueweb12-0304wb-27-16169
201,clueweb12-0717wb-31-34219
201,clueweb12-1106wb-60-11079
201,clueweb12-1100tw-00-21080
201,clueweb12-1605wb-19-00236
201,clueweb12-1501tw-06-05942
201,clueweb12-0401tw-15-09292
201,clueweb12-0917wb-96-29858
201,clueweb12-1012wb-15-19758
201,clueweb12-0800tw-23-18307
201,clueweb12-1112wb-55-15295
201,clueweb12-0911wb-78-25265
201,clueweb12-1400tw-01-21610
201,clueweb12-0100tw-09-16412
201,clueweb12-0905wb-50-14578
201,clueweb12-1000tw-97-15167
201,clueweb12-1909wb-09-11934
201,clueweb12-1003wb-43-15903
201,clueweb12-1800tw-52-16740
201,clueweb12-1613wb-65-13033
201,clueweb12-0001wb-79-22992
201,clueweb12-1500tw-99-15725
201,clueweb12-0307wb-65-08803
201,clueweb12-1804wb-68-31617
201,clueweb12-0400tw-34-18992
201,clueweb12-0307wb-65-08806
201,clueweb12-1607wb-85-23004
201,clueweb12-1812wb-21-20513
201,clueweb12-0908wb-55-02854
201,clueweb12-0500tw-10-16143
201,clueweb12-0307wb-65-08807
201,clueweb12-1006wb-61-32741
201,clueweb12-0901tw-05-09301
201,clueweb12-0602wb-07-10775
201,clueweb12-0400wb-96-04349
201,clueweb12-1913wb-93-12243
201,clueweb12-1712wb-21-17041
201,clueweb12-0917wb-31-27510
201,clueweb12-1912wb-28-14111
201,clueweb12-1216wb-47-11742
201,clueweb12-1712wb-35-10492
201,clueweb12-0508wb-70-21937
201,clueweb12-0914wb-85-10493
201,clueweb12-0601wb-22-18501
201,clueweb12-1709wb-74-14043
201,clueweb12-0306wb-16-19822
201,clueweb12-0203wb-09-08473
201,clueweb12-0806wb-42-04371
201,clueweb12-0202wb-81-21737
201,clueweb12-0201wb-74-10514
201,clueweb12-1611wb-08-28162
201,clueweb12-0805wb-77-06200
201,clueweb12-1801wb-52-11397
201,clueweb12-0204wb-23-17050
201,clueweb12-1802wb-53-16650
201,clueweb12-1902wb-15-23760
201,clueweb12-1513wb-45-01391
201,clueweb12-1005wb-24-09812
201,clueweb12-0912wb-51-19831
201,clueweb12-1910wb-19-00159
201,clueweb12-1501wb-72-06164
201,clueweb12-0714wb-10-14032
201,clueweb12-0714wb-15-00764
201,clueweb12-1509wb-72-11935
201,clueweb12-1114wb-87-08155
201,clueweb12-1617wb-34-11942
201,clueweb12-0903wb-93-25882
201,clueweb12-0712wb-16-03458
201,clueweb12-1903wb-03-18744
201,clueweb12-1903wb-45-10701
201,clueweb12-1017wb-48-06153
201,clueweb12-0003wb-73-04221
201,clueweb12-1504wb-10-09663
201,clueweb12-0912wb-50-09418
201,clueweb12-1415wb-23-03096
201,clueweb12-0915wb-77-09466
201,clueweb12-1005wb-55-19722
201,clueweb12-0407wb-32-13155
201,clueweb12-1703wb-01-02569
201,clueweb12-0003wb-62-17940
201,clueweb12-1600wb-40-02897
201,clueweb12-1508wb-89-07183
201,clueweb12-0100wb-06-22707
201,clueweb12-1306wb-75-10858
201,clueweb12-1206wb-86-26494
201,clueweb12-1110wb-77-11033
201,clueweb12-1808wb-26-23540
201,clueweb12-1901wb-29-35520
201,clueweb12-0202wb-49-01376
201,clueweb12-0510wb-80-13352
201,clueweb12-1306wb-04-14710
201,clueweb12-1103wb-39-23409
201,clueweb12-0815wb-23-14222
201,clueweb12-1710wb-04-13687
201,clueweb12-0807wb-52-10142
201,clueweb12-0701wb-61-08273
201,clueweb12-0002wb-08-17718
201,clueweb12-1203wb-03-18038
201,clueweb12-0006wb-36-02626
201,clueweb12-1900wb-09-11082
201,clueweb12-1502wb-48-12887
201,clueweb12-1800wb-67-20178
201,clueweb12-1705wb-69-17820
201,clueweb12-1303wb-22-03630
201,clueweb12-0810wb-49-05898
201,clueweb12-1604wb-17-00992
201,clueweb12-1407wb-49-05782
201,clueweb12-0211wb-70-27170
201,clueweb12-1006wb-42-13712
201,clueweb12-0107wb-97-26440
201,clueweb12-1013wb-45-21995
201,clueweb12-0507wb-04-03249
201,clueweb12-0914wb-05-14636
201,clueweb12-1216wb-35-13265
201,clueweb12-0200wb-05-06920
201,clueweb12-0101wb-02-22526
201,clueweb12-0510wb-12-13075
201,clueweb12-0409wb-95-30911
201,clueweb12-1000wb-34-02925
201,clueweb12-1613wb-51-11715
201,clueweb12-1204wb-59-39331
201,clueweb12-1712wb-18-31914
201,clueweb12-1712wb-10-07653
201,clueweb12-1300wb-04-14867
201,clueweb12-1416wb-70-07353
201,clueweb12-0817wb-90-08167
201,clueweb12-0005wb-25-26970
201,clueweb12-1701wb-01-19649
201,clueweb12-0709wb-43-01216
201,clueweb12-1808wb-90-06999
201,clueweb12-0908wb-94-18999
201,clueweb12-0803wb-67-01590
201,clueweb12-1116wb-58-10407
201,clueweb12-1612wb-26-21844
201,clueweb12-0110wb-71-28993
201,clueweb12-1712wb-90-24306
201,clueweb12-1909wb-47-15556
201,clueweb12-1809wb-44-14252
201,clueweb12-0504wb-56-11873
201,clueweb12-1511wb-99-06730
201,clueweb12-1712wb-84-20424
201,clueweb12-1215wb-43-20662
201,clueweb12-0915wb-09-30765
201,clueweb12-0813wb-91-24040
201,clueweb12-0604wb-22-22363
201,clueweb12-0715wb-07-05698
201,clueweb12-1008wb-35-11467
201,clueweb12-1302wb-98-10865
201,clueweb12-1201wb-82-07145
201,clueweb12-1204wb-04-11841
201,clueweb12-1505wb-57-30987
201,clueweb12-1018wb-29-02449
201,clueweb12-1311wb-13-23323
201,clueweb12-1202wb-95-01834
201,clueweb12-1000wb-96-05173
201,clueweb12-1713wb-39-09248
201,clueweb12-0711wb-72-06097
201,clueweb12-0400wb-84-31196
201,clueweb12-0905wb-06-24021
201,clueweb12-0506wb-55-30599
201,clueweb12-0112wb-24-24346
201,clueweb12-1416wb-20-34497
201,clueweb12-1006wb-75-33745
201,clueweb12-0103wb-33-26922
201,clueweb12-0604wb-43-23820
201,clueweb12-0202wb-63-00435
201,clueweb12-1804wb-27-09555
201,clueweb12-1007wb-74-14538
201,clueweb12-1800wb-11-03249
201,clueweb12-0912wb-29-08739
201,clueweb12-1811wb-75-11566
201,clueweb12-0312wb-17-17485
201,clueweb12-1900tw-49-21582
201,clueweb12-1608wb-14-07180
201,clueweb12-0703wb-42-28343
201,clueweb12-0917wb-60-02555
201,clueweb12-0818wb-78-21315
201,clueweb12-0907wb-38-03079
201,clueweb12-1912wb-97-15854
201,clueweb12-1005wb-62-03052
201,clueweb12-0715wb-27-21186
201,clueweb12-0109wb-51-19748
201,clueweb12-1710wb-77-17224
201,clueweb12-1210wb-28-04040
201,clueweb12-0109wb-30-33907
201,clueweb12-1810wb-00-06517
201,clueweb12-0111wb-65-06923
201,clueweb12-0111wb-29-32640
201,clueweb12-0200wb-12-06397
201,clueweb12-0103wb-38-23608
201,clueweb12-0009wb-67-32971
201,clueweb12-1218wb-00-18126
201,clueweb12-1901wb-01-16221
201,clueweb12-1313wb-93-08396
201,clueweb12-0918wb-49-19926
201,clueweb12-1808wb-73-00298
202,clueweb12-0502wb-85-19368
202,clueweb12-0602wb-40-19726
202,clueweb12-0602wb-45-15704
202,clueweb12-1118wb-60-01282
202,clueweb12-0602wb-37-16519
202,clueweb12-0814wb-20-13703
202,clueweb12-1511wb-98-21370
202,clueweb12-0809wb-40-05725
202,clueweb12-0602wb-40-19723
202,clueweb12-0602wb-40-19725
202,clueweb12-1412wb-25-05309
202,clueweb12-0610wb-53-03244
202,clueweb12-1118wb-26-26611
202,clueweb12-0205wb-88-32545
202,clueweb12-1118wb-26-26616
202,clueweb12-0602wb-40-19720
202,clueweb12-1514wb-76-23186
202,clueweb12-0002wb-14-02885
202,clueweb12-1000wb-85-18667
202,clueweb12-0203wb-70-20735
202,clueweb12-0602wb-45-15703
202,clueweb12-0602wb-40-19722
202,clueweb12-0602wb-37-16520
202,clueweb12-1013wb-15-21838
202,clueweb12-1515wb-31-06377
202,clueweb12-1806wb-88-04355
202,clueweb12-0101wb-07-23584
202,clueweb12-0602wb-40-19721
202,clueweb12-1000tw-12-03397
202,clueweb12-0602wb-40-19724
202,clueweb12-0602wb-34-08563
202,clueweb12-0606wb-62-03233
202,clueweb12-0708wb-43-24088
202,clueweb12-0407wb-28-19842
202,clueweb12-1118wb-63-06101
202,clueweb12-0311wb-90-12058
202,clueweb12-1502wb-19-10267
202,clueweb12-0914wb-11-02935
202,clueweb12-1304wb-56-00880
202,clueweb12-1108wb-53-04435
202,clueweb12-0311wb-35-03766
202,clueweb12-1902wb-16-24597
202,clueweb12-0311wb-86-01544
202,clueweb12-1500wb-51-12151
202,clueweb12-1302wb-41-16489
202,clueweb12-0601wb-35-11737
202,clueweb12-0800wb-41-14545
202,clueweb12-1702wb-63-23060
202,clueweb12-0405wb-81-18234
202,clueweb12-0106wb-89-08198
202,clueweb12-1212wb-02-13082
202,clueweb12-0902wb-25-17572
202,clueweb12-1116wb-73-22091
202,clueweb12-0109wb-99-16394
202,clueweb12-1716wb-71-16927
202,clueweb12-0005wb-35-09005
202,clueweb12-1118wb-60-01280
202,clueweb12-0705wb-40-03910
202,clueweb12-0406wb-92-06688
202,clueweb12-0000wb-45-28441
202,clueweb12-0408wb-15-15410
202,clueweb12-0000wb-75-20791
202,clueweb12-1705wb-62-09427
202,clueweb12-0601wb-18-11856
202,clueweb12-1311wb-25-02365
202,clueweb12-0402wb-63-21202
202,clueweb12-0209wb-08-01584
202,clueweb12-0303wb-92-12685
202,clueweb12-0109wb-55-16895
202,clueweb12-0206wb-28-18759
202,clueweb12-0309wb-97-11283
202,clueweb12-0306wb-60-14654
202,clueweb12-0807wb-95-01228
202,clueweb12-0303wb-39-27742
202,clueweb12-0402wb-03-16592
202,clueweb12-0112wb-51-33597
202,clueweb12-0311wb-88-26123
202,clueweb12-0006wb-74-17124
202,clueweb12-0002wb-13-30755
202,clueweb12-1303wb-05-02480
202,clueweb12-0307wb-29-16811
202,clueweb12-0005wb-77-10222
202,clueweb12-0008wb-82-24493
202,clueweb12-0813wb-07-13311
202,clueweb12-0207wb-50-03117
202,clueweb12-0910wb-06-02380
202,clueweb12-0108wb-39-00324
202,clueweb12-1202wb-93-10744
202,clueweb12-1214wb-69-00185
202,clueweb12-0808wb-66-03423
202,clueweb12-0308wb-65-06989
202,clueweb12-0402wb-29-22907
202,clueweb12-1910wb-40-29169
202,clueweb12-1714wb-58-13685
202,clueweb12-1208wb-10-25204
202,clueweb12-0013wb-56-17032
202,clueweb12-1905wb-54-01054
202,clueweb12-1603wb-18-15089
202,clueweb12-0817wb-91-25110
202,clueweb12-1710wb-65-32625
202,clueweb12-0007wb-10-25756
202,clueweb12-0202wb-90-14623
202,clueweb12-0606wb-23-02748
202,clueweb12-0804wb-63-14101
202,clueweb12-0010wb-14-16480
202,clueweb12-1415wb-23-27485
202,clueweb12-0504wb-90-22085
202,clueweb12-1405wb-06-09413
202,clueweb12-0406wb-60-25870
202,clueweb12-0303wb-61-23064
202,clueweb12-0105wb-75-03357
202,clueweb12-0700wb-01-21167
202,clueweb12-0711wb-30-18146
202,clueweb12-0802wb-61-15970
202,clueweb12-0108wb-49-08503
202,clueweb12-1604wb-01-19209
202,clueweb12-1711wb-29-08913
202,clueweb12-0308wb-56-15325
202,clueweb12-0504wb-70-02142
202,clueweb12-0507wb-49-20934
202,clueweb12-1611wb-39-05539
202,clueweb12-0501wb-69-13245
202,clueweb12-0407wb-72-05828
202,clueweb12-1506wb-61-07749
202,clueweb12-0011wb-85-27919
202,clueweb12-1409wb-03-08979
202,clueweb12-0111wb-18-14102
202,clueweb12-0000wb-64-20770
202,clueweb12-1611wb-39-05540
202,clueweb12-0904wb-49-14791
202,clueweb12-0107wb-37-02964
202,clueweb12-0206wb-00-17138
202,clueweb12-0608wb-50-24406
202,clueweb12-1702wb-32-14111
202,clueweb12-0915wb-36-03664
202,clueweb12-0400tw-22-00479
202,clueweb12-0508wb-18-20349
202,clueweb12-0007wb-51-09493
202,clueweb12-0005wb-36-15751
202,clueweb12-0005wb-56-31487
202,clueweb12-0700tw-75-05625
202,clueweb12-1702wb-43-28339
202,clueweb12-0510wb-14-01181
202,clueweb12-0108wb-61-00476
202,clueweb12-0607wb-09-10783
202,clueweb12-0103wb-46-24983
202,clueweb12-0815wb-93-02795
202,clueweb12-0008wb-99-21192
202,clueweb12-1900tw-53-20555
202,clueweb12-0700wb-48-30085
202,clueweb12-0205wb-86-20465
202,clueweb12-0900wb-60-18098
202,clueweb12-1206wb-33-15528
202,clueweb12-1815wb-00-13560
202,clueweb12-1614wb-18-03275
202,clueweb12-1118wb-79-27550
202,clueweb12-0007wb-65-11794
202,clueweb12-0300tw-72-07156
202,clueweb12-1116wb-60-23161
202,clueweb12-1701wb-31-12023
202,clueweb12-0900tw-32-13892
202,clueweb12-0511wb-63-03844
202,clueweb12-1021wb-14-07770
202,clueweb12-0503wb-74-30043
202,clueweb12-1705wb-78-25286
202,clueweb12-1813wb-17-05999
202,clueweb12-1701wb-25-13901
202,clueweb12-0011wb-73-29217
202,clueweb12-0809wb-07-06289
202,clueweb12-1807wb-85-32223
202,clueweb12-0410wb-55-06945
202,clueweb12-1704wb-81-21983
202,clueweb12-0006wb-62-30210
202,clueweb12-0715wb-76-09783
202,clueweb12-1205wb-18-29328
202,clueweb12-0310wb-07-08287
