QueryId,DocumentId
307,APW19990701.0095
307,XIE19991017.0017
307,XIE20000904.0217
307,XIE19980918.0161
307,NYT19980715.0039
307,APW20000921.0107
307,APW19990701.0169
307,XIE19960305.0207
307,XIE19961004.0058
307,XIE20000627.0017
307,APW19990701.0083
307,XIE19980529.0217
307,XIE19971217.0154
307,XIE19960308.0121
307,XIE19961217.0184
307,XIE19960928.0013
307,NYT19991224.0195
307,XIE19960913.0269
307,XIE20000728.0086
307,XIE19970811.0146
307,XIE19990610.0250
307,XIE19980126.0010
307,NYT19990208.0420
307,XIE19961210.0221
307,XIE19960318.0051
307,XIE19991215.0009
307,XIE19961006.0133
307,APW19990627.0096
307,XIE19971211.0031
307,XIE19960414.0024
307,XIE19960412.0138
307,XIE19960120.0138
307,NYT19980603.0157
307,XIE20000705.0141
307,XIE19970212.0184
307,XIE19980702.0209
307,XIE20000821.0199
307,XIE19990310.0336
307,XIE19960207.0224
307,XIE19960618.0150
307,XIE19960619.0030
307,XIE19981213.0121
307,XIE19961111.0203
307,XIE19980424.0279
307,XIE19971223.0243
307,NYT19991007.0342
307,XIE19960528.0202
307,APW19980915.0811
307,XIE19961118.0175
307,XIE19970726.0166
307,APW20000921.0188
307,XIE19970114.0096
307,XIE19961025.0255
307,NYT19980604.0074
307,XIE19990326.0326
307,NYT19980827.0378
307,APW19980604.1359
307,APW19980709.0263
307,XIE19961021.0205
307,XIE19980818.0208
307,XIE19980828.0050
307,XIE19971211.0333
307,XIE19960107.0117
307,XIE19960506.0029
307,XIE19960612.0119
307,XIE19980206.0059
307,APW19981022.0710
307,XIE19960529.0185
307,XIE19990620.0020
307,XIE20000602.0262
310,NYT20000726.0313
310,NYT19990809.0225
310,NYT19991025.0333
310,NYT20000328.0130
310,APW20000608.0153
310,XIE19970830.0001
310,NYT19990503.0188
310,APW20000211.0053
310,NYT20000712.0030
310,NYT19991003.0408
310,NYT19991003.0452
310,NYT19980623.0472
310,APW19980603.0791
310,NYT20000602.0065
310,NYT20000529.0120
310,NYT19990624.0133
310,NYT19980817.0237
310,NYT19990318.0158
310,NYT19990729.0065
310,APW19990609.0250
310,APW19990609.0203
310,NYT20000712.0085
310,NYT19990907.0397
310,NYT20000612.0138
310,APW19981028.1270
310,APW20000210.0137
310,APW20000210.0273
310,NYT19991018.0256
310,NYT19990405.0532
310,APW19990419.0207
310,NYT20000323.0169
310,NYT20000323.0174
310,NYT20000330.0058
310,APW19990515.0027
310,NYT19990323.0202
310,NYT19990317.0165
310,NYT20000419.0204
310,NYT20000419.0205
310,NYT19990805.0436
310,NYT20000707.0389
310,NYT19990420.0083
310,NYT19990420.0213
310,NYT19990420.0227
310,NYT20000314.0012
310,NYT19990619.0063
310,NYT19990619.0065
310,XIE19960410.0180
310,APW19990721.0090
310,NYT19990126.0479
310,NYT19990524.0338
310,NYT20000610.0181
310,NYT20000814.0204
310,NYT20000814.0162
310,NYT20000323.0171
310,NYT20000323.0177
310,NYT19980917.0141
310,NYT20000411.0074
310,NYT20000411.0075
310,NYT20000411.0078
310,NYT20000411.0079
310,NYT20000411.0082
310,NYT20000411.0083
310,NYT19990113.0081
310,APW19990102.0036
310,APW19990102.0107
310,NYT20000712.0216
310,NYT19991003.0719
310,NYT19980708.0179
310,NYT19990222.0464
310,NYT19990125.0146
310,NYT20000802.0441
310,NYT20000802.0402
310,NYT20000925.0225
310,APW19990805.0220
310,APW19990501.0014
310,NYT19990622.0040
310,APW19990418.0036
310,NYT19991003.0793
310,NYT19990819.0398
310,NYT20000306.0096
310,NYT20000306.0097
310,NYT19990228.0180
310,NYT19980806.0062
310,NYT19981013.0070
310,NYT19981013.0078
310,APW19990709.0061
310,XIE19990129.0038
310,NYT19990118.0200
310,NYT19990610.0134
310,NYT20000731.0192
310,XIE20000110.0124
310,NYT19991104.0281
310,APW19990228.0099
310,NYT19990510.0262
310,APW19991013.0073
310,NYT19990201.0297
310,NYT20000328.0005
310,NYT20000313.0224
310,NYT19980813.0419
310,APW19990522.0030
314,NYT19990830.0215
314,NYT20000724.0295
314,XIE20000520.0177
314,XIE20000526.0207
314,APW20000404.0176
314,NYT19991129.0266
314,XIE19980521.0149
314,NYT20000713.0097
314,XIE19990523.0072
314,NYT19980830.0144
314,NYT19981202.0258
314,APW20000503.0204
314,NYT19990813.0170
314,NYT19990813.0173
314,NYT19981025.0123
314,NYT19981025.0161
314,NYT20000503.0228
314,NYT20000502.0115
314,NYT19990913.0233
314,XIE19980120.0188
314,XIE20000529.0284
314,NYT19980622.0265
314,NYT19980626.0192
314,APW19980630.0042
314,XIE20000218.0011
314,XIE20000206.0033
314,XIE20000502.0172
314,XIE20000412.0168
314,NYT20000216.0136
314,NYT20000216.0137
314,NYT20000216.0141
314,NYT20000216.0142
314,NYT20000214.0174
314,NYT20000214.0175
314,NYT20000214.0178
314,NYT20000214.0179
314,NYT20000811.0241
314,APW19990207.0034
314,APW19990207.0056
314,NYT19980831.0121
314,NYT19990325.0312
314,NYT19990325.0313
314,NYT19990615.0132
314,NYT19990725.0037
314,NYT20000222.0220
314,NYT20000621.0145
314,APW19990714.0273
314,NYT19980722.0164
314,NYT20000515.0303
314,NYT19990831.0336
314,APW20000211.0056
314,NYT19990531.0167
314,NYT19981026.0225
314,NYT19980616.0084
314,NYT19980615.0270
314,NYT19981102.0224
314,APW20000209.0256
314,APW20000209.0270
314,NYT19980610.0592
314,NYT20000330.0352
314,NYT19990408.0182
314,APW20000423.0019
314,NYT19980614.0161
314,NYT20000825.0258
314,NYT19990903.0103
314,NYT19981208.0355
314,NYT19990223.0096
314,NYT19980713.0077
314,NYT19980712.0028
314,NYT20000911.0193
314,APW19990628.0086
314,XIE19980720.0240
314,XIE19980528.0223
314,XIE20000217.0081
314,XIE20000517.0333
314,XIE20000523.0319
314,APW20000729.0002
314,XIE19980621.0049
314,XIE19980731.0076
314,XIE19980806.0324
314,XIE19980912.0171
314,XIE19980919.0076
314,XIE19980916.0249
314,XIE19970625.0120
314,XIE19970513.0224
314,XIE19970603.0138
314,XIE19991116.0316
314,XIE19990605.0202
314,XIE19990405.0146
314,XIE19990326.0186
314,XIE19971231.0208
314,XIE19980219.0106
314,XIE20000322.0059
314,XIE20000518.0133
314,XIE20000609.0255
314,XIE20000810.0230
314,XIE20000731.0122
314,XIE20000621.0248
314,XIE19980528.0255
314,XIE19970317.0109
322,NYT19990119.0023
322,NYT19980627.0256
322,NYT19991124.0034
322,NYT20000328.0064
322,NYT20000202.0266
322,NYT20000313.0034
322,NYT19990510.0338
322,NYT19981111.0548
322,NYT19980911.0032
322,NYT19990703.0231
322,NYT20000306.0009
322,NYT20000705.0171
322,NYT20000304.0027
322,NYT20000103.0173
322,NYT19991123.0013
322,NYT19980802.0064
322,NYT19990413.0115
322,NYT19981128.0250
322,NYT19981210.0050
322,NYT19990922.0222
322,NYT19990922.0228
322,NYT19980803.0034
322,NYT19981224.0017
322,NYT19990320.0152
322,NYT20000706.0244
322,NYT19990210.0019
322,NYT20000810.0250
322,NYT20000811.0238
322,NYT20000927.0039
322,NYT20000706.0304
322,NYT19990406.0412
322,NYT19990701.0153
322,NYT19990701.0178
322,NYT19990626.0109
322,NYT19990626.0179
322,NYT20000914.0097
322,NYT19980809.0011
322,NYT19980910.0256
322,NYT19981231.0041
322,NYT20000809.0305
322,NYT20000101.0030
322,NYT20000412.0103
322,NYT19990104.0166
322,NYT19991221.0087
322,NYT19990713.0025
322,NYT20000315.0047
322,NYT19990911.0027
322,NYT19990111.0003
322,NYT19980824.0324
322,NYT19990319.0085
322,NYT20000717.0386
322,NYT20000529.0035
322,NYT19990930.0018
322,NYT19990930.0076
322,NYT20000808.0224
322,NYT19990309.0032
322,NYT20000515.0023
322,NYT19991029.0027
322,NYT19990105.0002
322,NYT19991102.0009
322,NYT20000507.0007
322,NYT19990426.0505
322,NYT20000304.0030
322,NYT19990818.0038
322,NYT20000914.0154
322,NYT19990703.0062
322,NYT19990703.0063
322,NYT19990705.0064
322,NYT19990705.0065
322,NYT19990727.0021
322,NYT19980625.0590
322,NYT19990729.0026
322,NYT20000812.0187
322,NYT20000204.0026
322,NYT19990512.0047
322,NYT20000222.0019
322,NYT19990726.0008
322,NYT19990726.0010
322,NYT19990726.0046
322,NYT19990726.0048
322,NYT19990726.0494
322,NYT19990726.0496
322,NYT19990727.0035
322,NYT19980906.0006
322,NYT20000707.0045
322,NYT20000517.0238
322,NYT19980803.0035
322,NYT19990816.0300
322,NYT20000807.0280
322,NYT20000221.0001
322,NYT19980802.0169
322,NYT19980802.0170
322,NYT19980802.0171
322,NYT19980802.0172
322,NYT19990818.0002
322,NYT19990215.0386
322,NYT19990106.0017
322,NYT19981116.0020
322,NYT19981116.0110
322,NYT19991002.0097
325,NYT20000914.0055
325,NYT20000914.0056
325,NYT20000728.0080
325,APW20000906.0042
325,NYT19980813.0445
325,NYT19990218.0182
325,NYT19990218.0192
325,NYT20000914.0144
325,NYT20000914.0220
325,NYT19990321.0176
325,NYT19990121.0290
325,APW19990825.0154
325,NYT20000127.0082
325,NYT19980807.0218
325,NYT19990314.0168
325,NYT19990716.0095
325,APW19990710.0004
325,NYT20000401.0111
325,NYT20000118.0152
325,NYT20000727.0203
325,NYT20000727.0110
325,XIE20000325.0055
325,XIE20000320.0324
325,NYT20000817.0068
325,NYT20000817.0073
325,APW20000129.0043
325,APW19980706.0030
325,APW19980706.0560
325,APW20000428.0135
325,NYT19991213.0117
325,XIE20000423.0047
325,APW20000129.0231
325,XIE19991104.0224
325,XIE20000324.0018
325,APW19981023.0747
325,APW20000403.0189
325,NYT20000330.0289
325,NYT20000628.0196
325,NYT19990825.0360
325,XIE19991030.0098
325,XIE19991228.0067
325,XIE20000324.0016
325,NYT20000326.0109
325,NYT20000326.0114
325,APW19981022.1473
325,APW19981023.0003
325,APW19990112.0275
325,APW19990104.0211
325,APW20000427.0091
325,XIE20000414.0001
325,XIE19991030.0174
325,XIE20000412.0229
325,XIE20000320.0040
325,XIE20000427.0216
325,XIE20000521.0083
325,NYT20000831.0261
325,XIE19961001.0239
325,XIE19991109.0254
325,XIE19971228.0067
325,XIE20000413.0216
325,XIE20000330.0028
325,APW19980612.0008
325,XIE19991122.0181
325,NYT19990730.0092
325,NYT20000905.0049
325,XIE20000321.0029
325,XIE20000403.0008
325,XIE19990809.0145
325,XIE20000323.0192
325,XIE20000330.0216
325,XIE20000429.0147
325,XIE20000411.0220
325,APW19990110.0071
325,XIE19991112.0285
325,XIE20000420.0098
325,NYT19990312.0122
325,APW20000319.0050
325,NYT19990827.0102
325,APW19990831.0047
325,NYT20000921.0101
325,NYT20000921.0102
325,XIE19991110.0127
325,XIE19991104.0071
325,XIE19991105.0220
325,NYT19980902.0093
325,APW20000714.0122
325,NYT19991215.0139
325,XIE19991119.0239
325,XIE20000329.0009
325,APW20000129.0044
325,XIE19991030.0097
325,XIE19991228.0240
325,XIE19991207.0166
325,XIE19990809.0060
325,XIE20000319.0090
325,XIE20000721.0076
325,XIE20000913.0296
325,APW19990103.0007
325,NYT19990825.0076
325,APW19981123.0207
330,XIE19990127.0040
330,APW19980808.0160
330,APW19980808.0083
330,XIE19980215.0030
330,XIE19990110.0080
330,APW19980808.0112
330,XIE19981222.0073
330,XIE19971224.0142
330,XIE19980808.0099
330,XIE19980808.0120
330,XIE19961223.0058
330,XIE19980219.0218
330,XIE19990130.0019
330,NYT19981101.0164
330,XIE19991205.0184
330,XIE19970616.0089
330,APW19980809.0546
330,XIE19980307.0063
330,XIE19971025.0108
330,APW19980809.0429
330,XIE19980816.0012
330,XIE20000409.0219
330,XIE19960530.0006
330,XIE19960813.0212
330,NYT19980620.0082
330,XIE19970801.0155
330,XIE19960812.0062
330,XIE19970609.0020
330,XIE19990916.0007
330,XIE19970712.0103
330,XIE19980120.0034
330,XIE19980207.0064
330,XIE19980703.0019
330,XIE19980122.0005
330,APW20000411.0276
330,APW19980904.0375
330,APW19980904.0462
330,XIE20000719.0217
330,NYT19981120.0504
330,NYT19981120.0450
330,XIE19970802.0122
330,XIE19971223.0030
330,XIE19980218.0125
330,XIE19980413.0059
330,APW19981209.0149
330,APW19981209.0155
330,APW19981209.0180
330,APW19980815.0148
330,XIE19980224.0103
330,XIE19990130.0068
330,XIE19981012.0025
330,NYT19981207.0468
330,XIE19981123.0310
330,APW19980706.0547
330,XIE20000411.0371
330,XIE19970526.0079
330,XIE19960903.0135
330,XIE19960903.0232
330,XIE19961223.0185
330,XIE19980927.0071
330,XIE19970112.0058
330,APW19980815.0170
330,XIE19981220.0045
330,XIE19981112.0158
330,XIE19961218.0037
330,XIE20000403.0363
330,XIE19980928.0030
330,XIE20000912.0012
330,XIE19981014.0266
330,XIE19981122.0177
330,XIE19981114.0252
330,APW19981025.0379
330,XIE19980430.0078
330,APW19981107.0243
330,XIE19990114.0363
330,XIE19980519.0295
330,APW19981122.0141
330,APW19981122.0153
330,XIE19960817.0046
330,XIE19960817.0047
330,APW19981114.0398
330,XIE19970616.0012
330,XIE20000208.0143
330,XIE19970930.0100
330,XIE20000811.0084
330,XIE20000930.0324
330,XIE19960608.0069
330,XIE19990520.0168
330,APW19981205.0333
330,APW19981205.0337
330,XIE19971016.0034
330,APW19981221.0426
330,XIE19981116.0124
330,APW19980910.0496
330,XIE19971222.0225
330,XIE19970611.0021
330,APW19981123.1353
330,XIE19981104.0350
330,APW19981119.1137
330,APW19980808.0196
336,NYT20000927.0154
336,NYT20000628.0170
336,NYT20000706.0242
336,NYT20000602.0371
336,NYT19980817.0234
336,NYT20000126.0171
336,NYT20000914.0335
336,APW20000704.0007
336,NYT20000912.0435
336,NYT20000908.0398
336,NYT20000529.0137
336,NYT20000529.0207
336,XIE20000725.0314
336,NYT20000530.0269
336,NYT19990419.0526
336,APW19991011.0170
336,APW19991011.0171
336,NYT20000419.0207
336,NYT20000419.0210
336,NYT20000419.0214
336,NYT20000419.0215
336,NYT19990120.0260
336,NYT19980821.0068
336,NYT20000103.0115
336,NYT20000103.0126
336,NYT20000105.0086
336,APW20000622.0185
336,NYT20000906.0421
336,NYT20000222.0017
336,NYT19980707.0315
336,NYT19990808.0126
336,NYT20000220.0098
336,APW20000716.0047
336,NYT19990617.0501
336,APW20000908.0104
336,XIE19981023.0059
336,NYT19990819.0199
336,APW20000323.0200
336,NYT19990419.0426
336,APW20000615.0141
336,XIE19980727.0236
336,NYT19991109.0350
336,NYT19980610.0592
336,NYT19980724.0260
336,NYT19990222.0382
336,APW20000626.0106
336,APW19990414.0075
336,NYT19990824.0181
336,NYT19990824.0182
336,XIE19990401.0247
336,NYT19980706.0076
336,XIE19980115.0255
336,NYT20000222.0005
336,XIE20000711.0093
336,NYT19991107.0020
336,APW19980827.0697
336,APW19980827.0710
336,APW19990226.0073
336,NYT19990510.0448
336,APW20000717.0167
336,XIE19970816.0131
336,APW19980827.0932
336,NYT19980826.0464
336,NYT19980926.0187
336,NYT20000902.0093
336,NYT19990709.0241
336,NYT19990709.0316
336,NYT19990803.0179
336,APW19980827.0868
336,NYT19980805.0169
336,NYT19990108.0199
336,NYT20000824.0438
336,NYT19990524.0020
336,NYT20000923.0153
336,APW19980827.1006
336,APW20000616.0012
336,NYT19990430.0281
336,XIE19990510.0028
336,NYT19990510.0490
336,NYT19990921.0094
336,NYT19990921.0117
336,NYT19990921.0130
336,NYT19990921.0179
336,NYT19990921.0186
336,NYT19990921.0219
336,NYT19990805.0476
336,NYT19990805.0402
336,NYT19990826.0047
336,NYT20000723.0089
336,APW19991014.0256
336,NYT19980610.0492
336,NYT19980610.0495
336,NYT19990502.0119
336,NYT20000821.0257
336,APW20000720.0149
336,NYT19980615.0396
336,NYT19980924.0353
336,NYT20000328.0349
336,APW19980714.0535
336,XIE19960712.0062
341,NYT20000728.0435
341,NYT19980609.0322
341,NYT20000728.0370
341,APW19980824.0546
341,XIE19960918.0038
341,APW19990315.0151
341,XIE19960802.0012
341,APW19990510.0233
341,NYT19991105.0012
341,NYT19990314.0154
341,APW19981124.0933
341,NYT19990427.0455
341,APW19981124.0144
341,APW19981124.0162
341,NYT19990302.0356
341,XIE19961129.0136
341,APW19981124.1120
341,APW19981124.1259
341,APW19981229.0873
341,APW19980610.1276
341,NYT19990116.0062
341,NYT19990116.0063
341,NYT19990116.0064
341,NYT19990116.0066
341,NYT19990118.0086
341,NYT19990118.0087
341,XIE19960323.0186
341,APW19981229.0961
341,APW19980809.0228
341,NYT19990825.0441
341,XIE19970503.0022
341,NYT19990110.0148
341,APW19990526.0301
341,XIE19960327.0023
341,NYT19990729.0322
341,APW19990609.0033
341,APW19990609.0213
341,APW19981124.0074
341,APW19981124.0254
341,APW19981124.0256
341,NYT19990825.0350
341,APW19980728.0463
341,XIE20000908.0041
341,NYT19990313.0280
341,XIE19971022.0024
341,APW19980711.0374
341,APW19980824.0263
341,APW19980824.0472
341,NYT19981206.0110
341,NYT19981206.0144
341,NYT19980609.0324
341,NYT19980821.0315
341,NYT19980821.0318
341,APW20000117.0045
341,APW19980711.0072
341,APW19980711.0083
341,APW19980711.0084
341,APW19980711.0087
341,APW19981230.0983
341,APW19980809.0241
341,XIE19960720.0009
341,APW19981124.0309
341,APW19981205.0506
341,XIE20000307.0003
341,NYT20000106.0217
341,APW20000117.0164
341,NYT19980721.0319
341,XIE19971021.0117
341,APW19990803.0253
341,NYT19990621.0269
341,APW19990311.0162
341,APW19990311.0177
341,APW19990311.0331
341,XIE19981227.0061
341,XIE19970717.0202
341,APW19990827.0215
341,APW19981123.1029
341,NYT19981221.0181
341,NYT19981221.0183
341,APW19991031.0096
341,APW19991031.0100
341,APW19990310.0157
341,APW19981124.0086
341,NYT19990909.0367
341,NYT19990216.0080
341,APW19990913.0145
341,XIE19990128.0239
341,XIE19970302.0168
341,XIE19960313.0002
341,APW19990314.0006
341,XIE19980209.0043
341,NYT19980616.0123
341,XIE19980824.0100
341,XIE19970715.0013
341,APW19980711.0301
341,NYT19981203.0255
341,NYT19981203.0256
341,NYT19981204.0061
341,NYT19981204.0062
341,NYT19981103.0088
344,NYT20000907.0087
344,NYT20000313.0424
344,NYT19980812.0217
344,NYT19990301.0028
344,NYT20000923.0026
344,APW20000424.0099
344,APW20000424.0150
344,NYT20000608.0360
344,NYT19990710.0069
344,NYT19990607.0446
344,NYT20000316.0114
344,NYT20000317.0091
344,NYT20000126.0140
344,NYT19990922.0192
344,APW20000324.0046
344,NYT20000323.0330
344,NYT20000821.0404
344,APW19991022.0299
344,NYT19990702.0104
344,NYT19990702.0131
344,NYT20000905.0109
344,NYT20000411.0144
344,NYT20000411.0147
344,NYT20000411.0151
344,NYT20000412.0109
344,NYT20000412.0115
344,NYT20000412.0119
344,NYT20000410.0345
344,NYT20000410.0347
344,NYT20000410.0356
344,NYT20000410.0432
344,NYT20000410.0435
344,APW19991021.0002
344,APW19991021.0058
344,NYT19981118.0124
344,NYT20000518.0085
344,NYT19990114.0162
344,NYT19990114.0181
344,NYT20000327.0148
344,NYT20000201.0140
344,NYT20000204.0103
344,NYT19990813.0162
344,NYT19990401.0121
344,NYT20000907.0067
344,NYT19980806.0351
344,NYT20000303.0197
344,NYT20000303.0198
344,APW19990520.0110
344,NYT20000524.0291
344,NYT19990729.0120
344,NYT19990225.0163
344,NYT20000506.0075
344,NYT20000908.0054
344,NYT20000907.0180
344,NYT20000304.0082
344,NYT20000304.0083
344,NYT20000306.0056
344,NYT20000306.0060
344,NYT20000621.0159
344,NYT19990307.0040
344,NYT19980807.0051
344,NYT20000215.0205
344,NYT19990723.0321
344,NYT19990723.0393
344,NYT19990228.0051
344,APW20000505.0241
344,APW20000505.0268
344,APW19990611.0212
344,NYT20000315.0316
344,NYT19990821.0075
344,NYT19990821.0076
344,NYT19990823.0080
344,NYT19990823.0081
344,NYT20000405.0123
344,NYT20000902.0067
344,APW19990528.0213
344,NYT19990627.0195
344,NYT20000530.0096
344,NYT20000622.0283
344,APW19990520.0089
344,APW19990715.0081
344,NYT19990925.0075
344,APW19990724.0096
344,NYT19990415.0104
344,NYT19990421.0091
344,NYT20000211.0363
344,NYT20000315.0102
344,NYT20000313.0093
344,NYT20000313.0102
344,NYT20000823.0007
344,APW20000630.0035
344,NYT20000826.0036
344,NYT19990606.0123
344,NYT20000103.0283
344,NYT20000105.0074
344,NYT19990819.0068
344,NYT19981030.0326
344,NYT19990326.0115
344,NYT19991209.0053
344,NYT19991209.0060
345,NYT19981225.0044
345,XIE19980624.0194
345,NYT19990310.0455
345,APW19990309.0308
345,NYT19990128.0367
345,NYT19990127.0348
345,XIE20000504.0045
345,NYT19991211.0102
345,NYT19991211.0103
345,NYT19991213.0082
345,NYT19991213.0084
345,NYT19980611.0034
345,NYT19990309.0346
345,APW20000922.0208
345,NYT19980723.0428
345,APW19990818.0228
345,NYT20000131.0327
345,APW19991021.0012
345,APW19990617.0120
345,XIE19960614.0120
345,XIE19960515.0170
345,APW19990310.0121
345,APW19990310.0178
345,APW19990309.0050
345,APW19990930.0037
345,XIE19990829.0055
345,NYT19981222.0293
345,APW19981214.0876
345,APW19981214.0898
345,APW19981214.1010
345,NYT19981214.0377
345,APW19990722.0112
345,NYT20000208.0344
345,XIE19990705.0229
345,NYT19980805.0030
345,APW20000531.0173
345,APW20000714.0176
345,APW19990629.0172
345,APW19990629.0188
345,APW19990309.0049
345,APW19990309.0209
345,APW19990121.0136
345,NYT19981210.0575
345,APW20000601.0046
345,NYT20000126.0041
345,NYT19990303.0495
345,APW19990426.0026
345,APW19990426.0125
345,NYT19981128.0021
345,NYT19981128.0023
345,NYT19981130.0038
345,APW19990113.0282
345,NYT19990807.0131
345,NYT19990309.0365
345,APW19990426.0227
345,XIE19960520.0058
345,NYT19990422.0379
345,NYT19991217.0341
345,NYT20000718.0319
345,NYT19980921.0440
345,APW19981214.1208
345,APW19981214.1318
345,NYT19980814.0339
345,NYT19981230.0379
345,NYT19991014.0337
345,NYT20000607.0163
345,NYT19981009.0035
345,APW20000321.0074
345,APW20000418.0151
345,APW20000421.0083
345,APW20000321.0136
345,APW20000321.0147
345,XIE20000503.0195
345,NYT19990426.0141
345,NYT19990426.0144
345,APW19990725.0146
345,APW20000321.0062
345,NYT19990508.0162
345,NYT19990211.0060
345,APW19991013.0205
345,APW19990128.0307
345,XIE19960531.0072
345,APW20000416.0026
345,APW20000715.0036
345,NYT20000427.0028
345,XIE19970909.0023
345,NYT19990928.0274
345,NYT19981119.0428
345,XIE19970715.0002
345,NYT19981223.0418
345,NYT19981130.0040
345,APW19991021.0325
345,XIE19970825.0073
345,NYT19990310.0057
345,XIE19980402.0018
345,APW19991021.0197
345,APW19990806.0116
345,NYT20000525.0366
345,APW19990708.0224
345,APW19990805.0331
347,APW19980610.0909
347,APW20000711.0084
347,APW19980609.0663
347,NYT19980928.0237
347,XIE19981105.0262
347,NYT20000717.0213
347,APW19980609.0713
347,NYT19981228.0291
347,APW19981214.0968
347,NYT20000911.0299
347,NYT20000912.0005
347,NYT19990730.0055
347,NYT19990719.0349
347,NYT20000529.0137
347,NYT20000529.0207
347,NYT19980628.0160
347,NYT19990702.0242
347,APW19980608.1108
347,NYT19990503.0281
347,XIE19980704.0122
347,NYT19980921.0072
347,NYT19991228.0036
347,NYT19990602.0274
347,XIE19960820.0167
347,XIE20000402.0062
347,XIE19960817.0128
347,APW19981209.1755
347,NYT19990118.0219
347,APW19981126.0169
347,NYT19980605.0169
347,APW20000203.0116
347,NYT19980601.0401
347,APW19990729.0236
347,XIE20000408.0124
347,NYT19990810.0257
347,NYT19990810.0258
347,NYT19990810.0261
347,NYT19990810.0262
347,NYT19990810.0264
347,NYT19990810.0265
347,NYT19990628.0366
347,XIE19980115.0226
347,XIE19990617.0054
347,NYT19990414.0138
347,NYT19980819.0018
347,NYT19980623.0017
347,NYT19980916.0035
347,APW20000203.0166
347,APW20000203.0243
347,NYT19990908.0096
347,NYT19990908.0108
347,NYT19980801.0072
347,NYT19980610.0197
347,NYT20000113.0175
347,NYT19981204.0342
347,NYT19990925.0146
347,NYT19990926.0083
347,NYT19991001.0327
347,NYT19990531.0160
347,NYT19990801.0051
347,XIE19971011.0152
347,NYT19980902.0543
347,APW19980610.0611
347,APW19990716.0030
347,NYT19991029.0064
347,XIE19990417.0109
347,APW19990725.0067
347,APW19990725.0111
347,NYT20000117.0259
347,APW20000203.0107
347,NYT19990818.0017
347,NYT19990412.0158
347,XIE19981123.0275
347,NYT19990929.0145
347,APW19980603.0801
347,APW19990323.0266
347,APW19990730.0127
347,NYT19990517.0482
347,NYT19990525.0227
347,NYT20000829.0276
347,APW19990702.0152
347,APW20000108.0052
347,APW19990923.0201
347,XIE19961206.0228
347,XIE19970306.0098
347,XIE19991014.0319
347,XIE19991015.0107
